resource,keyword
https://vivo.invid.udl.cat/individual/UDL-AR018443,diversidad
https://vivo.invid.udl.cat/individual/UDL-00001700,diversidad
https://vivo.invid.udl.cat/individual/UDL-05000411,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000694,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000560,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000218,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000221,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000706,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-AR013227,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-07000250,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00001005,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000099,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-00000947,geometrical characteristics of plants
https://vivo.invid.udl.cat/individual/UDL-AR028633,nanopartícules de plata
https://vivo.invid.udl.cat/individual/UDL-07005038,nanopartícules de plata
https://vivo.invid.udl.cat/individual/UDL-00001206,hypertrophy
https://vivo.invid.udl.cat/individual/UDL-00000226,hypertrophy
https://vivo.invid.udl.cat/individual/UDL-AR018064,hypertrophy
https://vivo.invid.udl.cat/individual/UDL-AR027821,symmetry
https://vivo.invid.udl.cat/individual/UDL-07001883,symmetry
https://vivo.invid.udl.cat/individual/UDL-AR022505,symmetry
https://vivo.invid.udl.cat/individual/UDL-AR021313,symmetry
https://vivo.invid.udl.cat/individual/UDL-06000427,economic sustainability
https://vivo.invid.udl.cat/individual/UDL-AR027627,economic sustainability
https://vivo.invid.udl.cat/individual/UDL-00000281,economic sustainability
https://vivo.invid.udl.cat/individual/UDL-07000828,economic sustainability
https://vivo.invid.udl.cat/individual/UDL-AR018254,prensa española
https://vivo.invid.udl.cat/individual/UDL-07001784,prensa española
https://vivo.invid.udl.cat/individual/UDL-AR024517,virtual forums
https://vivo.invid.udl.cat/individual/UDL-00000983,virtual forums
https://vivo.invid.udl.cat/individual/UDL-00000933,virtual forums
https://vivo.invid.udl.cat/individual/UDL-AR019272,low energy materials
https://vivo.invid.udl.cat/individual/UDL-07006700,low energy materials
https://vivo.invid.udl.cat/individual/UDL-06000494,low energy materials
https://vivo.invid.udl.cat/individual/UDL-07003154,low energy materials
https://vivo.invid.udl.cat/individual/UDL-07006698,low energy materials
https://vivo.invid.udl.cat/individual/UDL-00000742,low energy materials
https://vivo.invid.udl.cat/individual/UDL-07004302,sensitization
https://vivo.invid.udl.cat/individual/UDL-AR023718,sensitization
https://vivo.invid.udl.cat/individual/UDL-AR021999,sensitization
https://vivo.invid.udl.cat/individual/UDL-AR029410,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-AR029963,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-00000218,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-07005308,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-07001906,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-00000947,mask r-cnn
https://vivo.invid.udl.cat/individual/UDL-05000292,contratos de obra y de servicios
https://vivo.invid.udl.cat/individual/UDL-AR019777,contratos de obra y de servicios
https://vivo.invid.udl.cat/individual/UDL-07001974,milk production
https://vivo.invid.udl.cat/individual/UDL-00000563,milk production
https://vivo.invid.udl.cat/individual/UDL-AR010421,milk production
https://vivo.invid.udl.cat/individual/UDL-00001314,milk production
https://vivo.invid.udl.cat/individual/UDL-07001842,milk production
https://vivo.invid.udl.cat/individual/UDL-AR022639,milk production
https://vivo.invid.udl.cat/individual/UDL-07000540,milk production
https://vivo.invid.udl.cat/individual/UDL-AR024106,hydrographic basin
https://vivo.invid.udl.cat/individual/UDL-00000068,hydrographic basin
https://vivo.invid.udl.cat/individual/UDL-AR015265,modernitat tardana
https://vivo.invid.udl.cat/individual/UDL-00001305,modernitat tardana
https://vivo.invid.udl.cat/individual/UDL-AR027227,economic return
https://vivo.invid.udl.cat/individual/UDL-00000711,economic return
https://vivo.invid.udl.cat/individual/UDL-00001072,economic return
https://vivo.invid.udl.cat/individual/UDL-00000068,economic return
https://vivo.invid.udl.cat/individual/UDL-AR027974,economic return
https://vivo.invid.udl.cat/individual/UDL-AR026140,sleep and adolescence
https://vivo.invid.udl.cat/individual/UDL-07000803,sleep and adolescence
https://vivo.invid.udl.cat/individual/UDL-07002011,sleep and adolescence
https://vivo.invid.udl.cat/individual/UDL-07001883,staple
https://vivo.invid.udl.cat/individual/UDL-AR022079,staple
https://vivo.invid.udl.cat/individual/UDL-AR017119,jane austen
https://vivo.invid.udl.cat/individual/UDL-05000062,jane austen
https://vivo.invid.udl.cat/individual/UDL-00000843,teoría de respuesta al ítem.
https://vivo.invid.udl.cat/individual/UDL-AR025230,teoría de respuesta al ítem.
https://vivo.invid.udl.cat/individual/UDL-07002011,team sports
https://vivo.invid.udl.cat/individual/UDL-AR018726,team sports
https://vivo.invid.udl.cat/individual/UDL-00000488,lixiviación
https://vivo.invid.udl.cat/individual/UDL-AR017160,lixiviación
https://vivo.invid.udl.cat/individual/UDL-05000381,thermal storage system
https://vivo.invid.udl.cat/individual/UDL-AR021359,thermal storage system
https://vivo.invid.udl.cat/individual/UDL-00000742,thermal storage system
https://vivo.invid.udl.cat/individual/UDL-AR019627,rendimiento deportivo
https://vivo.invid.udl.cat/individual/UDL-00000139,rendimiento deportivo
https://vivo.invid.udl.cat/individual/UDL-00000704,educadoras y educadores sociales
https://vivo.invid.udl.cat/individual/UDL-AR029105,educadoras y educadores sociales
https://vivo.invid.udl.cat/individual/UDL-AR023765,nozzle type
https://vivo.invid.udl.cat/individual/UDL-00000560,nozzle type
https://vivo.invid.udl.cat/individual/UDL-00000218,nozzle type
https://vivo.invid.udl.cat/individual/UDL-07003819,nozzle type
https://vivo.invid.udl.cat/individual/UDL-07001906,nozzle type
https://vivo.invid.udl.cat/individual/UDL-00000099,nozzle type
https://vivo.invid.udl.cat/individual/UDL-00000947,nozzle type
https://vivo.invid.udl.cat/individual/UDL-07007236,cultura talayótica
https://vivo.invid.udl.cat/individual/UDL-AR030064,cultura talayótica
https://vivo.invid.udl.cat/individual/UDL-07003056,emotional awareness
https://vivo.invid.udl.cat/individual/UDL-00000428,emotional awareness
https://vivo.invid.udl.cat/individual/UDL-AR027421,emotional awareness
https://vivo.invid.udl.cat/individual/UDL-06000047,emotional awareness
https://vivo.invid.udl.cat/individual/UDL-00000746,-1-chloromethyl-1-heptanol
https://vivo.invid.udl.cat/individual/UDL-AR014373,-1-chloromethyl-1-heptanol
https://vivo.invid.udl.cat/individual/UDL-00000119,-1-chloromethyl-1-heptanol
https://vivo.invid.udl.cat/individual/UDL-00000642,-1-chloromethyl-1-heptanol
https://vivo.invid.udl.cat/individual/UDL-00000693,-1-chloromethyl-1-heptanol
https://vivo.invid.udl.cat/individual/UDL-AR026551,sexo
https://vivo.invid.udl.cat/individual/UDL-00001107,sexo
https://vivo.invid.udl.cat/individual/UDL-07000124,escuela catalana
https://vivo.invid.udl.cat/individual/UDL-AR021510,escuela catalana
https://vivo.invid.udl.cat/individual/UDL-07003480,film induced tourism
https://vivo.invid.udl.cat/individual/UDL-00000983,film induced tourism
https://vivo.invid.udl.cat/individual/UDL-07004707,film induced tourism
https://vivo.invid.udl.cat/individual/UDL-07005349,film induced tourism
https://vivo.invid.udl.cat/individual/UDL-AR029874,film induced tourism
https://vivo.invid.udl.cat/individual/UDL-AR026243,responsible research and innovation
https://vivo.invid.udl.cat/individual/UDL-AR028639,responsible research and innovation
https://vivo.invid.udl.cat/individual/UDL-00000742,responsible research and innovation
https://vivo.invid.udl.cat/individual/UDL-07006856,justicia constitucional
https://vivo.invid.udl.cat/individual/UDL-AR029441,justicia constitucional
https://vivo.invid.udl.cat/individual/UDL-00000405,breadmaking
https://vivo.invid.udl.cat/individual/UDL-00000648,breadmaking
https://vivo.invid.udl.cat/individual/UDL-AR026332,breadmaking
https://vivo.invid.udl.cat/individual/UDL-00000321,breadmaking
https://vivo.invid.udl.cat/individual/UDL-AR015797,fernando
https://vivo.invid.udl.cat/individual/UDL-00001073,fernando
https://vivo.invid.udl.cat/individual/UDL-00000895,juglans sp.
https://vivo.invid.udl.cat/individual/UDL-AR006310,juglans sp.
https://vivo.invid.udl.cat/individual/UDL-07006327,televisió
https://vivo.invid.udl.cat/individual/UDL-05000549,televisió
https://vivo.invid.udl.cat/individual/UDL-AR028334,televisió
https://vivo.invid.udl.cat/individual/UDL-AR015265,televisió
https://vivo.invid.udl.cat/individual/UDL-00001305,televisió
https://vivo.invid.udl.cat/individual/UDL-AR022748,televisió
https://vivo.invid.udl.cat/individual/UDL-AR021871,models numèrics
https://vivo.invid.udl.cat/individual/UDL-00000178,models numèrics
https://vivo.invid.udl.cat/individual/UDL-00001326,final leaf number
https://vivo.invid.udl.cat/individual/UDL-AR028074,final leaf number
https://vivo.invid.udl.cat/individual/UDL-AR017404,time–frequency representation
https://vivo.invid.udl.cat/individual/UDL-00000138,time–frequency representation
https://vivo.invid.udl.cat/individual/UDL-07003172,shoulder
https://vivo.invid.udl.cat/individual/UDL-00000223,shoulder
https://vivo.invid.udl.cat/individual/UDL-AR029467,shoulder
https://vivo.invid.udl.cat/individual/UDL-AR023912,sulfur-based cycles
https://vivo.invid.udl.cat/individual/UDL-07005558,sulfur-based cycles
https://vivo.invid.udl.cat/individual/UDL-00000742,sulfur-based cycles
https://vivo.invid.udl.cat/individual/UDL-00000405,multi-binding
https://vivo.invid.udl.cat/individual/UDL-AR026840,multi-binding
https://vivo.invid.udl.cat/individual/UDL-00000648,multi-binding
https://vivo.invid.udl.cat/individual/UDL-00000321,multi-binding
https://vivo.invid.udl.cat/individual/UDL-AR029926,carapace
https://vivo.invid.udl.cat/individual/UDL-07001883,carapace
https://vivo.invid.udl.cat/individual/UDL-07000016,diferències en l'estat de salut
https://vivo.invid.udl.cat/individual/UDL-AR016244,diferències en l'estat de salut
https://vivo.invid.udl.cat/individual/UDL-AR013052,violencia masclista
https://vivo.invid.udl.cat/individual/UDL-00000859,violencia masclista
https://vivo.invid.udl.cat/individual/UDL-07000072,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-AR020918,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-AR020360,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-AR029349,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-06000070,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-07001004,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-00000467,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-00001108,adipose tissue
https://vivo.invid.udl.cat/individual/UDL-AR023924,agency problem
https://vivo.invid.udl.cat/individual/UDL-07005159,agency problem
https://vivo.invid.udl.cat/individual/UDL-07001059,agency problem
https://vivo.invid.udl.cat/individual/UDL-AR029167,open innovation
https://vivo.invid.udl.cat/individual/UDL-00000040,open innovation
https://vivo.invid.udl.cat/individual/UDL-AR027821,craneometry
https://vivo.invid.udl.cat/individual/UDL-07001883,craneometry
https://vivo.invid.udl.cat/individual/UDL-AR015512,craneometry
https://vivo.invid.udl.cat/individual/UDL-00000865,socialización intercultural
https://vivo.invid.udl.cat/individual/UDL-AR014951,socialización intercultural
https://vivo.invid.udl.cat/individual/UDL-AR023530,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-00000741,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-00000611,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-AR025586,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-AR025882,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-07004760,transnacionalismo
https://vivo.invid.udl.cat/individual/UDL-00001030,diapause
https://vivo.invid.udl.cat/individual/UDL-AR018511,diapause
https://vivo.invid.udl.cat/individual/UDL-07005810,cool pavement
https://vivo.invid.udl.cat/individual/UDL-AR029091,cool pavement
https://vivo.invid.udl.cat/individual/UDL-00000742,cool pavement
https://vivo.invid.udl.cat/individual/UDL-00001051,intermediación
https://vivo.invid.udl.cat/individual/UDL-AR001920,intermediación
https://vivo.invid.udl.cat/individual/UDL-AR017411,occitan
https://vivo.invid.udl.cat/individual/UDL-00000346,occitan
https://vivo.invid.udl.cat/individual/UDL-07000542,cereales
https://vivo.invid.udl.cat/individual/UDL-AR014173,cereales
https://vivo.invid.udl.cat/individual/UDL-00001314,pollastre
https://vivo.invid.udl.cat/individual/UDL-00000321,pollastre
https://vivo.invid.udl.cat/individual/UDL-07004197,pollastre
https://vivo.invid.udl.cat/individual/UDL-TD010295,pollastre
https://vivo.invid.udl.cat/individual/UDL-d64c8fce69a715b2c0b2238346cbae82,pollastre
https://vivo.invid.udl.cat/individual/UDL-AR029825,cardiovascular events
https://vivo.invid.udl.cat/individual/UDL-07000668,cardiovascular events
https://vivo.invid.udl.cat/individual/UDL-05000559,cardiovascular events
https://vivo.invid.udl.cat/individual/UDL-AR013170,poesia grega hel·lenística
https://vivo.invid.udl.cat/individual/UDL-07001400,poesia grega hel·lenística
https://vivo.invid.udl.cat/individual/UDL-AR013160,poesia grega hel·lenística
https://vivo.invid.udl.cat/individual/UDL-AR013282,poesia grega hel·lenística
https://vivo.invid.udl.cat/individual/UDL-AR013169,poesia grega hel·lenística
https://vivo.invid.udl.cat/individual/UDL-06000092,biotechnology
https://vivo.invid.udl.cat/individual/UDL-AR029437,biotechnology
https://vivo.invid.udl.cat/individual/UDL-AR011567,biotechnology
https://vivo.invid.udl.cat/individual/UDL-00000642,biotechnology
https://vivo.invid.udl.cat/individual/UDL-00001098,biotechnology
https://vivo.invid.udl.cat/individual/UDL-00000693,biotechnology
https://vivo.invid.udl.cat/individual/UDL-AR015054,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-AR019997,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-AR024171,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-AR017117,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-AR019995,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-AR019160,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-05000062,edgar allan poe
https://vivo.invid.udl.cat/individual/UDL-00000659,delivery systems
https://vivo.invid.udl.cat/individual/UDL-AR027267,delivery systems
https://vivo.invid.udl.cat/individual/UDL-00005066,delivery systems
https://vivo.invid.udl.cat/individual/UDL-AR011963,gothic miniature
https://vivo.invid.udl.cat/individual/UDL-00000691,gothic miniature
https://vivo.invid.udl.cat/individual/UDL-AR023850,crop management
https://vivo.invid.udl.cat/individual/UDL-AR025705,crop management
https://vivo.invid.udl.cat/individual/UDL-00000077,crop management
https://vivo.invid.udl.cat/individual/UDL-07001697,crop management
https://vivo.invid.udl.cat/individual/UDL-00000876,crop management
https://vivo.invid.udl.cat/individual/UDL-00000164,sir2
https://vivo.invid.udl.cat/individual/UDL-00000110,sir2
https://vivo.invid.udl.cat/individual/UDL-07000940,sir2
https://vivo.invid.udl.cat/individual/UDL-AR016490,sir2
https://vivo.invid.udl.cat/individual/UDL-05000560,sir2
https://vivo.invid.udl.cat/individual/UDL-00000366,sir2
https://vivo.invid.udl.cat/individual/UDL-AR014856,hiperparatiroidismo secundario
https://vivo.invid.udl.cat/individual/UDL-00000322,hiperparatiroidismo secundario
https://vivo.invid.udl.cat/individual/UDL-AR027304,gp120 binding
https://vivo.invid.udl.cat/individual/UDL-00001138,gp120 binding
https://vivo.invid.udl.cat/individual/UDL-05000023,gp120 binding
https://vivo.invid.udl.cat/individual/UDL-AR006640,jocs de paraules
https://vivo.invid.udl.cat/individual/UDL-00001014,jocs de paraules
https://vivo.invid.udl.cat/individual/UDL-AR006127,extrapolation
https://vivo.invid.udl.cat/individual/UDL-00000037,extrapolation
https://vivo.invid.udl.cat/individual/UDL-00000632,cobertura de vacunación
https://vivo.invid.udl.cat/individual/UDL-AR026800,cobertura de vacunación
https://vivo.invid.udl.cat/individual/UDL-05000411,point cloud processing
https://vivo.invid.udl.cat/individual/UDL-07001906,point cloud processing
https://vivo.invid.udl.cat/individual/UDL-AR029118,point cloud processing
https://vivo.invid.udl.cat/individual/UDL-00000947,point cloud processing
https://vivo.invid.udl.cat/individual/UDL-AR008872,optical mouse
https://vivo.invid.udl.cat/individual/UDL-00000694,optical mouse
https://vivo.invid.udl.cat/individual/UDL-07000519,optical mouse
https://vivo.invid.udl.cat/individual/UDL-AR016130,optical mouse
https://vivo.invid.udl.cat/individual/UDL-07000250,optical mouse
https://vivo.invid.udl.cat/individual/UDL-AR014325,optical mouse
https://vivo.invid.udl.cat/individual/UDL-07004757,punitiveness
https://vivo.invid.udl.cat/individual/UDL-00000402,punitiveness
https://vivo.invid.udl.cat/individual/UDL-AR029080,punitiveness
https://vivo.invid.udl.cat/individual/UDL-AR027330,solid–gas reactors
https://vivo.invid.udl.cat/individual/UDL-07003446,solid–gas reactors
https://vivo.invid.udl.cat/individual/UDL-07003127,solid–gas reactors
https://vivo.invid.udl.cat/individual/UDL-00000742,solid–gas reactors
https://vivo.invid.udl.cat/individual/UDL-00001126,trepadella
https://vivo.invid.udl.cat/individual/UDL-AR010899,trepadella
https://vivo.invid.udl.cat/individual/UDL-00000445,trepadella
https://vivo.invid.udl.cat/individual/UDL-00000578,trepadella
https://vivo.invid.udl.cat/individual/UDL-AR026616,sortie
https://vivo.invid.udl.cat/individual/UDL-05000330,sortie
https://vivo.invid.udl.cat/individual/UDL-AR009182,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR023569,barcelona
https://vivo.invid.udl.cat/individual/UDL-05000549,barcelona
https://vivo.invid.udl.cat/individual/UDL-00000489,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR013629,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR027877,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR029733,barcelona
https://vivo.invid.udl.cat/individual/UDL-05000332,barcelona
https://vivo.invid.udl.cat/individual/UDL-07000542,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR029399,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR019765,barcelona
https://vivo.invid.udl.cat/individual/UDL-00000222,barcelona
https://vivo.invid.udl.cat/individual/UDL-AR019764,barcelona
https://vivo.invid.udl.cat/individual/UDL-07002466,barcelona
https://vivo.invid.udl.cat/individual/UDL-05000413,barcelona
https://vivo.invid.udl.cat/individual/UDL-06000325,acoe
https://vivo.invid.udl.cat/individual/UDL-07002635,acoe
https://vivo.invid.udl.cat/individual/UDL-AR022519,acoe
https://vivo.invid.udl.cat/individual/UDL-07002516,acoe
https://vivo.invid.udl.cat/individual/UDL-AR022518,acoe
https://vivo.invid.udl.cat/individual/UDL-07004329,ecs-cp
https://vivo.invid.udl.cat/individual/UDL-00000223,ecs-cp
https://vivo.invid.udl.cat/individual/UDL-AR027099,ecs-cp
https://vivo.invid.udl.cat/individual/UDL-00001095,agricultural heritage
https://vivo.invid.udl.cat/individual/UDL-AR028332,agricultural heritage
https://vivo.invid.udl.cat/individual/UDL-00001125,atur juvenil
https://vivo.invid.udl.cat/individual/UDL-00000932,atur juvenil
https://vivo.invid.udl.cat/individual/UDL-AR023353,atur juvenil
https://vivo.invid.udl.cat/individual/UDL-00000438,brassicaceae
https://vivo.invid.udl.cat/individual/UDL-00001396,brassicaceae
https://vivo.invid.udl.cat/individual/UDL-AR025522,brassicaceae
https://vivo.invid.udl.cat/individual/UDL-05000035,brassicaceae
https://vivo.invid.udl.cat/individual/UDL-AR022064,brassicaceae
https://vivo.invid.udl.cat/individual/UDL-06000650,amadís de gaula
https://vivo.invid.udl.cat/individual/UDL-AR012268,amadís de gaula
https://vivo.invid.udl.cat/individual/UDL-00000632,brotes
https://vivo.invid.udl.cat/individual/UDL-00000415,brotes
https://vivo.invid.udl.cat/individual/UDL-AR017339,brotes
https://vivo.invid.udl.cat/individual/UDL-AR015026,brotes
https://vivo.invid.udl.cat/individual/UDL-AR018212,cooperativa
https://vivo.invid.udl.cat/individual/UDL-AR024867,cooperativa
https://vivo.invid.udl.cat/individual/UDL-00000281,cooperativa
https://vivo.invid.udl.cat/individual/UDL-00001083,cooperativa
https://vivo.invid.udl.cat/individual/UDL-00000651,cooperativa
https://vivo.invid.udl.cat/individual/UDL-AR021691,genotoxicity
https://vivo.invid.udl.cat/individual/UDL-00000405,genotoxicity
https://vivo.invid.udl.cat/individual/UDL-00000648,genotoxicity
https://vivo.invid.udl.cat/individual/UDL-00000321,genotoxicity
https://vivo.invid.udl.cat/individual/UDL-00000895,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-AR028849,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-00001644,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-00000040,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-AR028853,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-07003756,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-07001839,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-AR026182,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-AR028854,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-AR027188,mediterranean forests
https://vivo.invid.udl.cat/individual/UDL-00000438,vegetative biomass
https://vivo.invid.udl.cat/individual/UDL-00001396,vegetative biomass
https://vivo.invid.udl.cat/individual/UDL-07000920,vegetative biomass
https://vivo.invid.udl.cat/individual/UDL-AR022636,vegetative biomass
https://vivo.invid.udl.cat/individual/UDL-05000035,vegetative biomass
https://vivo.invid.udl.cat/individual/UDL-AR017758,crochetage
https://vivo.invid.udl.cat/individual/UDL-07003101,crochetage
https://vivo.invid.udl.cat/individual/UDL-07002186,low energy buildings
https://vivo.invid.udl.cat/individual/UDL-AR029019,low energy buildings
https://vivo.invid.udl.cat/individual/UDL-06000148,indemnizaciones
https://vivo.invid.udl.cat/individual/UDL-AR019895,indemnizaciones
https://vivo.invid.udl.cat/individual/UDL-07000124,adaptació
https://vivo.invid.udl.cat/individual/UDL-AR024741,adaptació
https://vivo.invid.udl.cat/individual/UDL-00000129,free metal
https://vivo.invid.udl.cat/individual/UDL-07001910,free metal
https://vivo.invid.udl.cat/individual/UDL-AR028422,free metal
https://vivo.invid.udl.cat/individual/UDL-00001132,free metal
https://vivo.invid.udl.cat/individual/UDL-00000280,free metal
https://vivo.invid.udl.cat/individual/UDL-AR019538,free metal
https://vivo.invid.udl.cat/individual/UDL-AR028448,muerte
https://vivo.invid.udl.cat/individual/UDL-07005557,muerte
https://vivo.invid.udl.cat/individual/UDL-AR023124,chemical activation
https://vivo.invid.udl.cat/individual/UDL-07005077,chemical activation
https://vivo.invid.udl.cat/individual/UDL-00000221,precision crop protection
https://vivo.invid.udl.cat/individual/UDL-AR029987,precision crop protection
https://vivo.invid.udl.cat/individual/UDL-00001005,precision crop protection
https://vivo.invid.udl.cat/individual/UDL-AR019195,precision crop protection
https://vivo.invid.udl.cat/individual/UDL-00000947,precision crop protection
https://vivo.invid.udl.cat/individual/UDL-07000072,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-AR020808,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-07002434,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-00000467,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-AR020758,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-00000725,phenol metabolism
https://vivo.invid.udl.cat/individual/UDL-AR019996,victorian novel
https://vivo.invid.udl.cat/individual/UDL-05000062,victorian novel
https://vivo.invid.udl.cat/individual/UDL-AR026054,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR019711,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR028985,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR020093,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR020566,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-07001883,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR026765,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR021315,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR028634,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR021194,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR022505,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR029883,fluctuating asymmetry
https://vivo.invid.udl.cat/individual/UDL-AR002205,mediador intercultural
https://vivo.invid.udl.cat/individual/UDL-AR002345,mediador intercultural
https://vivo.invid.udl.cat/individual/UDL-AR010255,mediador intercultural
https://vivo.invid.udl.cat/individual/UDL-00000232,mediador intercultural
https://vivo.invid.udl.cat/individual/UDL-AR004700,mediador intercultural
https://vivo.invid.udl.cat/individual/UDL-AR018214,liquid chromatography
https://vivo.invid.udl.cat/individual/UDL-07001876,liquid chromatography
https://vivo.invid.udl.cat/individual/UDL-00000693,liquid chromatography
https://vivo.invid.udl.cat/individual/UDL-07003446,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-07002186,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-07005996,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-07005634,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-AR026842,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-00000742,myo-inositol
https://vivo.invid.udl.cat/individual/UDL-07006774,distance l-labeling
https://vivo.invid.udl.cat/individual/UDL-AR028495,distance l-labeling
https://vivo.invid.udl.cat/individual/UDL-AR023923,empreses familiars
https://vivo.invid.udl.cat/individual/UDL-07000828,empreses familiars
https://vivo.invid.udl.cat/individual/UDL-07001059,empreses familiars
https://vivo.invid.udl.cat/individual/UDL-AR021956,dibujo técnico
https://vivo.invid.udl.cat/individual/UDL-00000853,dibujo técnico
https://vivo.invid.udl.cat/individual/UDL-00000384,amor romántico
https://vivo.invid.udl.cat/individual/UDL-AR021517,amor romántico
https://vivo.invid.udl.cat/individual/UDL-06000540,chess
https://vivo.invid.udl.cat/individual/UDL-AR026319,chess
https://vivo.invid.udl.cat/individual/UDL-AR017389,trata de seres humanos
https://vivo.invid.udl.cat/individual/UDL-00000402,trata de seres humanos
https://vivo.invid.udl.cat/individual/UDL-AR018384,trata de seres humanos
https://vivo.invid.udl.cat/individual/UDL-AR018386,trata de seres humanos
https://vivo.invid.udl.cat/individual/UDL-AR020129,trata de seres humanos
https://vivo.invid.udl.cat/individual/UDL-00000865,identidades
https://vivo.invid.udl.cat/individual/UDL-AR014951,identidades
https://vivo.invid.udl.cat/individual/UDL-00000040,forestal
https://vivo.invid.udl.cat/individual/UDL-AR017188,forestal
https://vivo.invid.udl.cat/individual/UDL-00000694,sea turtle locomotion
https://vivo.invid.udl.cat/individual/UDL-07000519,sea turtle locomotion
https://vivo.invid.udl.cat/individual/UDL-AR018812,sea turtle locomotion
https://vivo.invid.udl.cat/individual/UDL-07003060,sea turtle locomotion
https://vivo.invid.udl.cat/individual/UDL-07000250,sea turtle locomotion
https://vivo.invid.udl.cat/individual/UDL-07003563,evaporation
https://vivo.invid.udl.cat/individual/UDL-00000799,evaporation
https://vivo.invid.udl.cat/individual/UDL-AR027991,evaporation
https://vivo.invid.udl.cat/individual/UDL-AR027425,foreign markets selection
https://vivo.invid.udl.cat/individual/UDL-00001071,foreign markets selection
https://vivo.invid.udl.cat/individual/UDL-00001055,foreign markets selection
https://vivo.invid.udl.cat/individual/UDL-07001706,fat colour
https://vivo.invid.udl.cat/individual/UDL-AR017637,fat colour
https://vivo.invid.udl.cat/individual/UDL-07001883,skin perimeter
https://vivo.invid.udl.cat/individual/UDL-AR028637,skin perimeter
