resource,keyword
https://vivo.invid.udl.cat/individual/UDL-07005349,http://dbpedia.org/resource/Learning_styles
https://vivo.invid.udl.cat/individual/UDL-06000001,http://www.wikidata.org/entity/Q55080113
https://vivo.invid.udl.cat/individual/UDL-07001804,http://www.wikidata.org/entity/Q128570
https://vivo.invid.udl.cat/individual/UDL-07003101,http://www.wikidata.org/entity/Q186005
https://vivo.invid.udl.cat/individual/UDL-07004996,http://www.wikidata.org/entity/Q191089
https://vivo.invid.udl.cat/individual/UDL-07004996,http://www.wikidata.org/entity/Q185836
https://vivo.invid.udl.cat/individual/UDL-00000528,http://www.wikidata.org/entity/Q128406
https://vivo.invid.udl.cat/individual/UDL-07001404,http://www.wikidata.org/entity/Q8789
https://vivo.invid.udl.cat/individual/UDL-00000128,http://www.wikidata.org/entity/Q8789
https://vivo.invid.udl.cat/individual/UDL-05000559,http://www.wikidata.org/entity/Q213901
https://vivo.invid.udl.cat/individual/UDL-07004307,http://www.wikidata.org/entity/Q829367
https://vivo.invid.udl.cat/individual/UDL-00000635,http://www.wikidata.org/entity/Q167377
https://vivo.invid.udl.cat/individual/UDL-00000445,http://dbpedia.org/resource/Carbon
https://vivo.invid.udl.cat/individual/UDL-00001073,http://www.wikidata.org/entity/Q12585
https://vivo.invid.udl.cat/individual/UDL-07004186,http://dbpedia.org/resource/Economic_history
https://vivo.invid.udl.cat/individual/UDL-00000543,http://www.wikidata.org/entity/Q842346
https://vivo.invid.udl.cat/individual/UDL-00001013,http://www.wikidata.org/entity/Q580290
https://vivo.invid.udl.cat/individual/UDL-00001253,http://www.wikidata.org/entity/Q1920219
https://vivo.invid.udl.cat/individual/UDL-07001877,http://www.wikidata.org/entity/Q1920219
https://vivo.invid.udl.cat/individual/UDL-00000741,http://www.wikidata.org/entity/Q1920219
https://vivo.invid.udl.cat/individual/UDL-00001305,http://www.wikidata.org/entity/Q1920219
https://vivo.invid.udl.cat/individual/UDL-00000704,http://www.wikidata.org/entity/Q1920219
https://vivo.invid.udl.cat/individual/UDL-00000847,http://dbpedia.org/resource/Matrix_(mathematics)
https://vivo.invid.udl.cat/individual/UDL-05000330,http://dbpedia.org/resource/Global_warming
https://vivo.invid.udl.cat/individual/UDL-00000139,http://www.wikidata.org/entity/Q2267800
https://vivo.invid.udl.cat/individual/UDL-07004759,http://www.wikidata.org/entity/Q310899
https://vivo.invid.udl.cat/individual/UDL-07007120,http://www.wikidata.org/entity/Q11024
https://vivo.invid.udl.cat/individual/UDL-00000635,http://www.wikidata.org/entity/Q1541064
https://vivo.invid.udl.cat/individual/UDL-07002541,http://www.wikidata.org/entity/Q96696425
https://vivo.invid.udl.cat/individual/UDL-00000759,http://www.wikidata.org/entity/Q59670814
https://vivo.invid.udl.cat/individual/UDL-07005387,http://www.wikidata.org/entity/Q368475
https://vivo.invid.udl.cat/individual/UDL-00000865,http://www.wikidata.org/entity/Q5819932
https://vivo.invid.udl.cat/individual/UDL-07006624,http://www.wikidata.org/entity/Q2328156
https://vivo.invid.udl.cat/individual/UDL-00001024,http://www.wikidata.org/entity/Q385378
https://vivo.invid.udl.cat/individual/UDL-07001784,http://www.wikidata.org/entity/Q2715623
https://vivo.invid.udl.cat/individual/UDL-07006687,http://www.wikidata.org/entity/Q609298
https://vivo.invid.udl.cat/individual/UDL-07005585,http://www.wikidata.org/entity/Q1076099
https://vivo.invid.udl.cat/individual/UDL-00001132,http://www.wikidata.org/entity/Q188847
https://vivo.invid.udl.cat/individual/UDL-07002437,http://www.wikidata.org/entity/Q335130
https://vivo.invid.udl.cat/individual/UDL-06000650,http://dbpedia.org/resource/Spanish_literature
https://vivo.invid.udl.cat/individual/UDL-07005045,http://www.wikidata.org/entity/Q172491
https://vivo.invid.udl.cat/individual/UDL-00000624,http://www.wikidata.org/entity/Q172491
https://vivo.invid.udl.cat/individual/UDL-07006706,http://www.wikidata.org/entity/Q8505
https://vivo.invid.udl.cat/individual/UDL-07006663,http://www.wikidata.org/entity/Q905495
https://vivo.invid.udl.cat/individual/UDL-00000466,http://www.wikidata.org/entity/Q104598301
https://vivo.invid.udl.cat/individual/UDL-00000110,http://www.wikidata.org/entity/Q913856
https://vivo.invid.udl.cat/individual/UDL-07004181,http://www.wikidata.org/entity/Q4122235
https://vivo.invid.udl.cat/individual/UDL-06000047,http://www.wikidata.org/entity/Q2285302
https://vivo.invid.udl.cat/individual/UDL-00001206,http://www.wikidata.org/entity/Q14599311
https://vivo.invid.udl.cat/individual/UDL-00000702,http://www.wikidata.org/entity/Q14599311
https://vivo.invid.udl.cat/individual/UDL-00000833,http://www.wikidata.org/entity/Q10859
https://vivo.invid.udl.cat/individual/UDL-07002681,http://www.wikidata.org/entity/Q3141064
https://vivo.invid.udl.cat/individual/UDL-00000153,http://www.wikidata.org/entity/Q2138622
https://vivo.invid.udl.cat/individual/UDL-06001234,http://www.wikidata.org/entity/Q2138622
https://vivo.invid.udl.cat/individual/UDL-07000762,http://www.wikidata.org/entity/Q2138622
https://vivo.invid.udl.cat/individual/UDL-00000725,http://www.wikidata.org/entity/Q2138622
https://vivo.invid.udl.cat/individual/UDL-00001065,http://www.wikidata.org/entity/Q960543
https://vivo.invid.udl.cat/individual/UDL-06001281,http://www.wikidata.org/entity/Q23498
https://vivo.invid.udl.cat/individual/UDL-05000292,http://www.wikidata.org/entity/Q59195098
https://vivo.invid.udl.cat/individual/UDL-00001644,http://dbpedia.org/resource/Wood
https://vivo.invid.udl.cat/individual/UDL-06000297,http://www.wikidata.org/entity/Q185836
https://vivo.invid.udl.cat/individual/UDL-00001008,http://www.wikidata.org/entity/Q185836
https://vivo.invid.udl.cat/individual/UDL-07004203,http://www.wikidata.org/entity/Q185836
https://vivo.invid.udl.cat/individual/UDL-00000654,http://www.wikidata.org/entity/Q185836
https://vivo.invid.udl.cat/individual/UDL-05000120,http://www.wikidata.org/entity/Q83042
https://vivo.invid.udl.cat/individual/UDL-07006706,http://www.wikidata.org/entity/Q31218
https://vivo.invid.udl.cat/individual/UDL-00000648,http://www.wikidata.org/entity/Q12117
https://vivo.invid.udl.cat/individual/UDL-06000149,http://www.wikidata.org/entity/Q5113
https://vivo.invid.udl.cat/individual/UDL-07004307,http://www.wikidata.org/entity/Q1597965
https://vivo.invid.udl.cat/individual/UDL-07004707,http://www.wikidata.org/entity/Q579716
https://vivo.invid.udl.cat/individual/UDL-00000648,http://www.wikidata.org/entity/Q420762
https://vivo.invid.udl.cat/individual/UDL-07004766,http://www.wikidata.org/entity/Q2012719
https://vivo.invid.udl.cat/individual/UDL-00000644,http://www.wikidata.org/entity/Q96730166
https://vivo.invid.udl.cat/individual/UDL-00000186,http://www.wikidata.org/entity/Q96730166
https://vivo.invid.udl.cat/individual/UDL-07000942,http://www.wikidata.org/entity/Q6822347
https://vivo.invid.udl.cat/individual/UDL-07005387,http://www.wikidata.org/entity/Q697304
https://vivo.invid.udl.cat/individual/UDL-00000057,http://www.wikidata.org/entity/Q680004
https://vivo.invid.udl.cat/individual/UDL-00000590,http://www.wikidata.org/entity/Q1436063
https://vivo.invid.udl.cat/individual/UDL-00000590,http://www.wikidata.org/entity/Q7162
https://vivo.invid.udl.cat/individual/UDL-00001644,http://www.wikidata.org/entity/Q149273
https://vivo.invid.udl.cat/individual/UDL-07005425,http://www.wikidata.org/entity/Q839486
https://vivo.invid.udl.cat/individual/UDL-00005041,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-00000865,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-05000352,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-07003896,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-07006145,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-07005653,http://www.wikidata.org/entity/Q7579383
https://vivo.invid.udl.cat/individual/UDL-07000685,http://www.wikidata.org/entity/Q1147507
https://vivo.invid.udl.cat/individual/UDL-07001804,http://www.wikidata.org/entity/Q177005
https://vivo.invid.udl.cat/individual/UDL-00001114,http://www.wikidata.org/entity/Q3149923
https://vivo.invid.udl.cat/individual/UDL-07003599,http://www.wikidata.org/entity/Q37853
https://vivo.invid.udl.cat/individual/UDL-00000650,http://www.wikidata.org/entity/Q58039359
https://vivo.invid.udl.cat/individual/UDL-00000994,http://www.wikidata.org/entity/Q5900456
https://vivo.invid.udl.cat/individual/UDL-07003949,http://www.wikidata.org/entity/Q58802309
https://vivo.invid.udl.cat/individual/UDL-06000655,http://www.wikidata.org/entity/Q603880
https://vivo.invid.udl.cat/individual/UDL-00000642,http://www.wikidata.org/entity/Q170050
https://vivo.invid.udl.cat/individual/UDL-00000402,http://www.wikidata.org/entity/Q16957102
https://vivo.invid.udl.cat/individual/UDL-07003062,http://www.wikidata.org/entity/Q283791
https://vivo.invid.udl.cat/individual/UDL-07002584,http://www.wikidata.org/entity/Q317309
https://vivo.invid.udl.cat/individual/UDL-07006663,http://www.wikidata.org/entity/Q9161265
https://vivo.invid.udl.cat/individual/UDL-07004186,http://www.wikidata.org/entity/Q204920
https://vivo.invid.udl.cat/individual/UDL-07005614,http://www.wikidata.org/entity/Q441
https://vivo.invid.udl.cat/individual/UDL-07001532,http://www.wikidata.org/entity/Q9174
https://vivo.invid.udl.cat/individual/UDL-00000587,http://www.wikidata.org/entity/Q96696425
https://vivo.invid.udl.cat/individual/UDL-07005387,http://www.wikidata.org/entity/Q96696425
https://vivo.invid.udl.cat/individual/UDL-07002079,http://www.wikidata.org/entity/Q186005
https://vivo.invid.udl.cat/individual/UDL-07000142,http://dbpedia.org/resource/Evolution
https://vivo.invid.udl.cat/individual/UDL-05000077,http://dbpedia.org/resource/Valencia
https://vivo.invid.udl.cat/individual/UDL-00000402,http://www.wikidata.org/entity/Q146491
https://vivo.invid.udl.cat/individual/UDL-00000865,http://dbpedia.org/resource/Conflict_resolution
https://vivo.invid.udl.cat/individual/UDL-07004134,http://www.wikidata.org/entity/Q4400371
https://vivo.invid.udl.cat/individual/UDL-00000466,http://www.wikidata.org/entity/Q4400371
https://vivo.invid.udl.cat/individual/UDL-00000205,http://www.wikidata.org/entity/Q4400371
https://vivo.invid.udl.cat/individual/UDL-00000395,http://www.wikidata.org/entity/Q1143546
https://vivo.invid.udl.cat/individual/UDL-00000107,http://www.wikidata.org/entity/Q1143546
https://vivo.invid.udl.cat/individual/UDL-00000466,http://www.wikidata.org/entity/Q1130265
https://vivo.invid.udl.cat/individual/UDL-00000252,http://www.wikidata.org/entity/Q10288839
https://vivo.invid.udl.cat/individual/UDL-07000542,http://www.wikidata.org/entity/Q47398
