resource,keyword
https://experts.udl.cat/individual/UDL-07004307,Aprenentatge Servei
https://experts.udl.cat/individual/UDL-07005037,Inspección escolar
https://experts.udl.cat/individual/UDL-06000070,meat quality
https://experts.udl.cat/individual/UDL-00000354,Historiografia lingüística espanyola
https://experts.udl.cat/individual/UDL-07004707,User-generated content
https://experts.udl.cat/individual/UDL-00000354,llenguatges especialitzats
https://experts.udl.cat/individual/UDL-00000648,fumonisinas
https://experts.udl.cat/individual/UDL-00000107,women migrants
https://experts.udl.cat/individual/UDL-07004766,cancer immunotherapy
https://experts.udl.cat/individual/UDL-00000644,migracions
https://experts.udl.cat/individual/UDL-00000186,migracions
https://experts.udl.cat/individual/UDL-07000942,metabolic engineering
https://experts.udl.cat/individual/UDL-07005387,Formation en alternance
https://experts.udl.cat/individual/UDL-00000057,HISTORY OF LAW
https://experts.udl.cat/individual/UDL-00001095,Liberalisme i Absolutisme
https://experts.udl.cat/individual/UDL-00000590,"autism spectrum disorder, genetics"
https://experts.udl.cat/individual/UDL-00001644,Tropic
https://experts.udl.cat/individual/UDL-07005425,qualitative research
https://experts.udl.cat/individual/UDL-00005041,sport sciences
https://experts.udl.cat/individual/UDL-00000865,sport sciences
https://experts.udl.cat/individual/UDL-05000352,sport sciences
https://experts.udl.cat/individual/UDL-07003896,sport sciences
https://experts.udl.cat/individual/UDL-07006145,sport sciences
https://experts.udl.cat/individual/UDL-07005653,sport sciences
https://experts.udl.cat/individual/UDL-07000685,political history
https://experts.udl.cat/individual/UDL-07001804,bioinformatics ; computational biology ;
https://experts.udl.cat/individual/UDL-00001114,social inclusion
https://experts.udl.cat/individual/UDL-07004765,Green Urban Infrastructures
https://experts.udl.cat/individual/UDL-07003599,Arte Barroco
https://experts.udl.cat/individual/UDL-00000650,Muestreo
https://experts.udl.cat/individual/UDL-00000994,Historia Moderna de España
https://experts.udl.cat/individual/UDL-07003949,genetics and genomics
https://experts.udl.cat/individual/UDL-06000655,finite fields
https://experts.udl.cat/individual/UDL-00000642,"chromatography, hyphanated techniques"
https://experts.udl.cat/individual/UDL-00000402,victims of crime
https://experts.udl.cat/individual/UDL-07003062,Family Reunification
https://experts.udl.cat/individual/UDL-07001549,cardiovascualr disease
https://experts.udl.cat/individual/UDL-07002584,Salud Mental
https://experts.udl.cat/individual/UDL-07006663,soil science
https://experts.udl.cat/individual/UDL-07004186,Crown of Aragon
https://experts.udl.cat/individual/UDL-07002745,exercise science
https://experts.udl.cat/individual/UDL-07005614,Plant Science
https://experts.udl.cat/individual/UDL-00001095,Història Moderna i Contemporànea
https://experts.udl.cat/individual/UDL-07001532,religion
https://experts.udl.cat/individual/UDL-00000587,Educación
https://experts.udl.cat/individual/UDL-07005387,Educación
https://experts.udl.cat/individual/UDL-07002079,Physical Therapy
https://experts.udl.cat/individual/UDL-07003343,Statistical modeling
https://experts.udl.cat/individual/UDL-07000142,genomics and evolution
https://experts.udl.cat/individual/UDL-05000077,Pintura del Barroc València
https://experts.udl.cat/individual/UDL-00000402,Criminal law
https://experts.udl.cat/individual/UDL-00000252,polítiques de sostenibilitat
https://experts.udl.cat/individual/UDL-00000865,Mediation and Conflict Resolution
https://experts.udl.cat/individual/UDL-07006092,ELECTRON MICROSCOPY
https://experts.udl.cat/individual/UDL-07004134,Fluvial Geomorphology
https://experts.udl.cat/individual/UDL-00000466,Fluvial Geomorphology
https://experts.udl.cat/individual/UDL-00000205,Fluvial Geomorphology
https://experts.udl.cat/individual/UDL-00000395,cultural studies
https://experts.udl.cat/individual/UDL-00000107,cultural studies
https://experts.udl.cat/individual/UDL-00000466,Hydraulic Engineering
https://experts.udl.cat/individual/UDL-00000252,geografia
https://experts.udl.cat/individual/UDL-07000542,Historia Económica
https://experts.udl.cat/individual/UDL-07002949,veterinary immunology
https://experts.udl.cat/individual/UDL-00005066,edible coatings
https://experts.udl.cat/individual/UDL-00000654,Lipidomics
https://experts.udl.cat/individual/UDL-06000001,data integration
https://experts.udl.cat/individual/UDL-00000389,data integration
https://experts.udl.cat/individual/UDL-00000417,Literary History
https://experts.udl.cat/individual/UDL-05000559,Sleep disordered breathing
https://experts.udl.cat/individual/UDL-00000477,museum studies
https://experts.udl.cat/individual/UDL-00000958,scheduling
https://experts.udl.cat/individual/UDL-00000010,Poesia espanyol
https://experts.udl.cat/individual/UDL-06000573,Chemistry
https://experts.udl.cat/individual/UDL-00000077,Chemistry
https://experts.udl.cat/individual/UDL-00000129,Chemistry
https://experts.udl.cat/individual/UDL-07004317,Chemistry
https://experts.udl.cat/individual/UDL-00000762,colorectal cancer
https://experts.udl.cat/individual/UDL-07006327,Televisión
https://experts.udl.cat/individual/UDL-00000322,"atherothrombotic disease,diagnosis by noninvasive techniques.¡"
https://experts.udl.cat/individual/UDL-07003358,Data Science
https://experts.udl.cat/individual/UDL-00000833,Spanish Republican Exi
https://experts.udl.cat/individual/UDL-07000286,surface processes
https://experts.udl.cat/individual/UDL-07003290,Dairy Cattle
https://experts.udl.cat/individual/UDL-00000484,Catalan Novelist Spanish Writer Theory of Literature Comparative Literature Playwright
https://experts.udl.cat/individual/UDL-00000847,kinetics
https://experts.udl.cat/individual/UDL-05000292,contract law
https://experts.udl.cat/individual/UDL-05000657,renal fibrosis
https://experts.udl.cat/individual/UDL-00000923,educació
https://experts.udl.cat/individual/UDL-07003726,Interior Point Methods
https://experts.udl.cat/individual/UDL-07005013,educational technology
https://experts.udl.cat/individual/UDL-07005306,educational technology
https://experts.udl.cat/individual/UDL-06000573,microprocesses
https://experts.udl.cat/individual/UDL-00000538,empresario laboral
https://experts.udl.cat/individual/UDL-00000364,Catalonia
https://experts.udl.cat/individual/UDL-00000826,Catalonia
https://experts.udl.cat/individual/UDL-07001059,banking efficiency
https://experts.udl.cat/individual/UDL-07002079,Injury Prevention
https://experts.udl.cat/individual/UDL-00000205,physical geography
https://experts.udl.cat/individual/UDL-00000543,trabajador
https://experts.udl.cat/individual/UDL-07006092,veterinary pathology
https://experts.udl.cat/individual/UDL-07005159,corporate governance
https://experts.udl.cat/individual/UDL-00001644,Biodiversity
https://experts.udl.cat/individual/UDL-07003958,microbiological food safety
https://experts.udl.cat/individual/UDL-05000035,Camelina sativa
https://experts.udl.cat/individual/UDL-00000650,Estadística
https://experts.udl.cat/individual/UDL-05000657,vascular calcification
https://experts.udl.cat/individual/UDL-07004181,civl law
https://experts.udl.cat/individual/UDL-00000057,IUS COMMUNE
https://experts.udl.cat/individual/UDL-00000558,Louis Aragon
https://experts.udl.cat/individual/UDL-05000332,crítica textual
https://experts.udl.cat/individual/UDL-00000417,literary criticism
https://experts.udl.cat/individual/UDL-00000983,social sciences - other
https://experts.udl.cat/individual/UDL-00005041,social sciences - other
https://experts.udl.cat/individual/UDL-07001877,social sciences - other
https://experts.udl.cat/individual/UDL-00000865,social sciences - other
https://experts.udl.cat/individual/UDL-00000741,social sciences - other
https://experts.udl.cat/individual/UDL-05000377,social sciences - other
https://experts.udl.cat/individual/UDL-07001532,social sciences - other
https://experts.udl.cat/individual/UDL-00000313,social sciences - other
https://experts.udl.cat/individual/UDL-06000130,t lymphocyte
https://experts.udl.cat/individual/UDL-00000706,"precision agricultura, pest control, pesticide application, risk mitigation"
https://experts.udl.cat/individual/UDL-07004307,Aprendizaje Servicio
https://experts.udl.cat/individual/UDL-00000061,Women and Rural Areas
https://experts.udl.cat/individual/UDL-00000218,Leaf area
https://experts.udl.cat/individual/UDL-07001746,environmental sciences
https://experts.udl.cat/individual/UDL-07006503,leather
https://experts.udl.cat/individual/UDL-07006697,leather
https://experts.udl.cat/individual/UDL-00000693,industrial biotechnology
https://experts.udl.cat/individual/UDL-06000047,Cooperation
https://experts.udl.cat/individual/UDL-07001784,photography
https://experts.udl.cat/individual/UDL-00000124,Comparative Literature (French-Hispanic)
https://experts.udl.cat/individual/UDL-00001024,corpus linguistics
https://experts.udl.cat/individual/UDL-07000698,Talent
https://experts.udl.cat/individual/UDL-07000804,text-mining
https://experts.udl.cat/individual/UDL-00000107,identity
https://experts.udl.cat/individual/UDL-07005046,Ontologies
https://experts.udl.cat/individual/UDL-00000642,fatty acid*
https://experts.udl.cat/individual/UDL-00000532,accessibility
https://experts.udl.cat/individual/UDL-07005585,Initial teacher training
https://experts.udl.cat/individual/UDL-00000725,phenolic compounds
https://experts.udl.cat/individual/UDL-07003954,conservation
https://experts.udl.cat/individual/UDL-07007236,conservation
https://experts.udl.cat/individual/UDL-00000654,age-related diseases
https://experts.udl.cat/individual/UDL-07000626,NOD
https://experts.udl.cat/individual/UDL-07004759,sleep apnea
https://experts.udl.cat/individual/UDL-00000570,Literatura comparada Francia-España
https://experts.udl.cat/individual/UDL-00000252,desarrollo rural
https://experts.udl.cat/individual/UDL-00000555,Sociolinguistics
https://experts.udl.cat/individual/UDL-07004508,Sociolinguistics
https://experts.udl.cat/individual/UDL-00000983,hospitality
https://experts.udl.cat/individual/UDL-07001706,animal nutrition and physiology
https://experts.udl.cat/individual/UDL-00001005,automation in agriculture
https://experts.udl.cat/individual/UDL-07006624,participación
https://experts.udl.cat/individual/UDL-00000490,plant cuticle
https://experts.udl.cat/individual/UDL-07005045,data mining & analytics
https://experts.udl.cat/individual/UDL-07005159,microfinance
https://experts.udl.cat/individual/UDL-00000124,literatura francesa
https://experts.udl.cat/individual/UDL-00000570,literatura francesa
https://experts.udl.cat/individual/UDL-00001019,accounting
https://experts.udl.cat/individual/UDL-07001883,Animal anatomy
https://experts.udl.cat/individual/UDL-07001376,aging; ecocriticism
https://experts.udl.cat/individual/UDL-07001647,Psychobiology
https://experts.udl.cat/individual/UDL-00001013,neurode
https://experts.udl.cat/individual/UDL-06000297,neurodegenerative disease
https://experts.udl.cat/individual/UDL-07001903,Convivencia Escolar
